deal_id,update_type,old_value,new_value
810,stage_id,71,65
294,stage_id,71,65
285,stage_id,71,110
502,stage_id,73,9
3525,stage_id,73,9
4102,stage_id,73,9
3505,stage_id,73,9
464,stage_id,73,9
1505,stage_id,73,9
3499,stage_id,73,9
556,stage_id,73,9
4164,stage_id,73,9
4471,stage_id,73,9
505,stage_id,73,9
2840,stage_id,73,9
1888,stage_id,73,9
4696,stage_id,73,9
3835,stage_id,73,9
667,stage_id,73,9
4831,stage_id,73,9
1745,stage_id,73,9
2612,stage_id,73,9
4164,stage_id,73,9
3929,stage_id,73,9
2612,stage_id,73,9
1683,stage_id,73,9
3525,stage_id,73,9
4236,stage_id,73,10
464,stage_id,73,10
3966,stage_id,73,10
4779,stage_id,73,10
1561,stage_id,73,10
3827,stage_id,73,10
4862,stage_id,73,10
3835,stage_id,73,10
132,stage_id,73,10
4831,stage_id,73,10
4438,stage_id,73,10
111,stage_id,73,10
3932,stage_id,73,10
1699,stage_id,73,10
963,stage_id,73,10
3614,stage_id,73,10
566,stage_id,73,10
107,stage_id,73,10
3596,stage_id,73,10
2255,stage_id,73,10
2072,stage_id,73,10
4496,stage_id,73,10
2581,stage_id,73,10
1572,stage_id,73,10
4696,stage_id,73,10
4772,stage_id,73,10
3332,stage_id,73,10
4831,stage_id,73,10
1505,stage_id,73,10
1728,stage_id,73,10
3393,stage_id,73,10
2379,stage_id,73,10
1651,stage_id,73,10
1506,stage_id,73,10
2964,stage_id,73,10
3092,stage_id,73,10
2691,stage_id,73,10
631,stage_id,73,10
2721,stage_id,73,10
4469,stage_id,73,10
672,stage_id,73,10
4417,stage_id,73,10
3635,stage_id,73,10
3977,stage_id,73,10
2232,stage_id,73,10
3499,stage_id,73,10
4203,stage_id,73,10
2397,stage_id,73,10
2691,stage_id,73,10
2391,stage_id,73,10
889,stage_id,73,10
4102,stage_id,73,10
1701,stage_id,73,10
76,stage_id,73,10
584,stage_id,73,10
4287,stage_id,73,10
879,stage_id,73,10
444,stage_id,73,10
4140,stage_id,73,10
3525,stage_id,73,10
667,stage_id,73,10
84,stage_id,73,10
3238,stage_id,73,10
110,stage_id,73,10
4826,stage_id,73,10
672,stage_id,73,10
4512,stage_id,73,10
2585,stage_id,73,10
1298,stage_id,73,10
3164,stage_id,73,10
4438,stage_id,73,10
4148,stage_id,73,10
713,stage_id,73,10
811,stage_id,73,10
705,stage_id,73,10
672,stage_id,73,10
4931,stage_id,73,10
1497,stage_id,73,10
469,stage_id,73,10
2863,stage_id,73,10
705,stage_id,73,10
4105,stage_id,73,10
172,stage_id,73,10
4649,stage_id,73,10
4764,stage_id,73,10
4362,stage_id,73,10
53,stage_id,73,10
1670,stage_id,73,10
3961,stage_id,73,10
505,stage_id,73,10
3340,stage_id,73,10
1651,stage_id,73,10
4734,stage_id,73,10
3723,stage_id,73,10
1605,stage_id,73,10
554,stage_id,73,10
4164,stage_id,73,10
4688,stage_id,73,10
1667,stage_id,73,10
3417,stage_id,73,10
1114,stage_id,73,10
3794,stage_id,73,10
4549,stage_id,73,10
3929,stage_id,73,10
3897,stage_id,73,10
1637,stage_id,73,10
2612,stage_id,73,10
3205,stage_id,73,10
2367,stage_id,73,10
3200,stage_id,73,10
4941,stage_id,73,10
2950,stage_id,73,10
2,stage_id,73,10
4712,stage_id,73,11
2241,stage_id,73,15
2353,stage_id,73,50
1654,stage_id,73,50
4945,stage_id,73,50
4712,stage_id,73,50
705,stage_id,73,50
1397,stage_id,73,84
1801,stage_id,73,84
2476,stage_id,73,84
2511,stage_id,73,84
556,stage_id,73,84
2121,stage_id,73,84
3624,stage_id,73,84
463,stage_id,73,84
1618,stage_id,73,84
2084,stage_id,73,84
115,stage_id,73,84
2121,stage_id,73,84
1745,stage_id,73,84
658,stage_id,73,84
4650,stage_id,73,84
2325,stage_id,73,84
1683,stage_id,73,84
2644,stage_id,73,84
3505,stage_id,73,84
3772,stage_id,73,84
1911,stage_id,73,84
3722,stage_id,73,84
1563,stage_id,73,84
2911,stage_id,73,84
1911,stage_id,73,84
4333,stage_id,73,84
1453,stage_id,73,84
1258,stage_id,73,84
464,stage_id,73,84
875,stage_id,73,84
1850,stage_id,73,84
4964,stage_id,73,84
3772,stage_id,73,84
4831,stage_id,73,84
2835,stage_id,73,84
2121,stage_id,73,84
1235,stage_id,73,84
4945,stage_id,73,84
55,stage_id,73,84
3396,stage_id,73,84
1770,stage_id,73,84
1374,stage_id,73,84
1888,stage_id,73,84
2696,stage_id,73,84
4650,stage_id,73,84
1699,stage_id,73,84
1654,stage_id,73,84
1778,stage_id,73,84
3840,stage_id,73,84
3208,stage_id,73,84
4964,stage_id,73,84
3961,stage_id,73,84
3961,stage_id,73,84
2318,stage_id,73,84
3840,stage_id,73,84
1911,stage_id,73,84
4589,stage_id,73,84
464,stage_id,73,84
3877,stage_id,73,84
2835,stage_id,73,84
2923,stage_id,73,84
1882,stage_id,73,84
1505,stage_id,73,84
1037,stage_id,73,84
4700,stage_id,73,84
1911,stage_id,73,84
1484,stage_id,73,84
2835,stage_id,73,84
2626,stage_id,73,84
2840,stage_id,73,84
3696,stage_id,73,84
4964,stage_id,73,84
46,stage_id,73,84
1673,stage_id,73,84
2612,stage_id,73,84
1770,stage_id,73,84
4333,stage_id,73,84
889,stage_id,73,84
2285,stage_id,73,84
1911,stage_id,73,84
3505,stage_id,73,84
1484,stage_id,73,84
2612,stage_id,73,84
1911,stage_id,73,84
3221,stage_id,73,84
464,stage_id,73,130
4826,stage_id,73,130
4826,stage_id,73,130
464,stage_id,73,130
1778,stage_id,73,130
224,stage_id,73,218
3958,stage_id,73,239
3514,stage_id,73,301
3265,stage_id,73,301
2808,stage_id,73,301
4179,stage_id,73,301
4581,stage_id,73,301
1028,stage_id,73,301
2745,stage_id,73,301
4688,stage_id,73,301
1944,stage_id,73,301
129,stage_id,73,301
1728,stage_id,73,301
261,stage_id,73,301
1590,stage_id,73,301
502,stage_id,73,301
2151,stage_id,73,301
4907,stage_id,73,301
623,stage_id,73,301
4834,stage_id,73,301
1419,stage_id,73,301
2405,stage_id,73,301
4834,stage_id,73,363
1729,stage_id,73,363
1847,stage_id,74,1
2776,stage_id,74,1
4538,stage_id,74,1
3226,stage_id,74,1
4389,stage_id,74,1
2064,stage_id,74,1
4930,stage_id,74,1
2306,stage_id,74,1
1909,stage_id,74,1
4263,stage_id,74,1
1078,stage_id,74,1
4488,stage_id,74,1
2415,stage_id,74,1
4433,stage_id,74,1
1559,stage_id,74,1
4389,stage_id,74,1
3369,stage_id,74,1
4327,stage_id,74,1
232,stage_id,74,1
61,stage_id,74,1
3971,stage_id,74,1
3500,stage_id,74,1
1123,stage_id,74,1
4951,stage_id,74,1
3994,stage_id,74,1
4389,stage_id,74,1
1905,stage_id,74,1
1078,stage_id,74,1
820,stage_id,74,1
26,stage_id,74,1
3650,stage_id,74,1
3172,stage_id,74,2
48,stage_id,74,2
3972,stage_id,74,2
3426,stage_id,74,2
709,stage_id,74,2
3567,stage_id,74,2
3694,stage_id,74,2
4191,stage_id,74,2
1543,stage_id,74,2
1482,stage_id,74,2
974,stage_id,74,2
2640,stage_id,74,2
4331,stage_id,74,2
266,stage_id,74,2
2682,stage_id,74,2
216,stage_id,74,2
2263,stage_id,74,2
1123,stage_id,74,2
1976,stage_id,74,2
1550,stage_id,74,2
3662,stage_id,74,2
910,stage_id,74,2
1017,stage_id,74,2
2204,stage_id,74,2
131,stage_id,74,2
2572,stage_id,74,2
1395,stage_id,74,2
983,stage_id,74,2
197,stage_id,74,2
4187,stage_id,74,2
2814,stage_id,74,2
629,stage_id,74,2
23,stage_id,74,2
2695,stage_id,74,2
1237,stage_id,74,2
2478,stage_id,74,2
3517,stage_id,74,2
2152,stage_id,74,2
1847,stage_id,74,2
1663,stage_id,74,2
4607,stage_id,74,2
4073,stage_id,74,2
2546,stage_id,74,2
2295,stage_id,74,2
232,stage_id,74,2
4535,stage_id,74,2
4561,stage_id,74,2
38,stage_id,74,2
4607,stage_id,74,2
310,stage_id,74,2
4492,stage_id,74,2
2772,stage_id,74,2
1221,stage_id,74,2
2236,stage_id,74,2
2776,stage_id,74,2
1021,stage_id,74,2
561,stage_id,74,2
2346,stage_id,74,2
1887,stage_id,74,2
1309,stage_id,74,2
1965,stage_id,74,2
890,stage_id,74,2
3022,stage_id,74,2
2901,stage_id,74,2
1867,stage_id,74,2
300,stage_id,74,2
3812,stage_id,74,2
4583,stage_id,74,2
721,stage_id,74,2
785,stage_id,74,2
4940,stage_id,74,2
1310,stage_id,74,2
3697,stage_id,74,2
26,stage_id,74,2
4378,stage_id,74,2
2137,stage_id,74,2
1078,stage_id,74,2
3955,stage_id,74,2
416,stage_id,74,2
3464,stage_id,74,2
2155,stage_id,74,2
1743,stage_id,74,2
656,stage_id,74,2
2047,stage_id,74,2
3044,stage_id,74,2
1221,stage_id,74,2
742,stage_id,74,2
4868,stage_id,74,2
910,stage_id,74,2
4010,stage_id,74,2
974,stage_id,74,2
1027,stage_id,74,2
869,stage_id,74,2
2064,stage_id,74,2
3854,stage_id,74,2
4488,stage_id,74,2
3912,stage_id,74,2
4378,stage_id,74,2
4573,stage_id,74,2
114,stage_id,74,2
4389,stage_id,74,2
3912,stage_id,74,2
26,stage_id,74,2
4022,stage_id,74,2
2536,stage_id,74,2
1266,stage_id,74,2
3650,stage_id,74,2
1461,stage_id,74,2
3414,stage_id,74,2
619,stage_id,74,2
4853,stage_id,74,2
745,stage_id,74,2
1619,stage_id,74,2
3818,stage_id,74,2
2836,stage_id,74,2
1262,stage_id,74,2
1257,stage_id,74,2
4562,stage_id,74,2
3078,stage_id,74,2
1530,stage_id,74,2
4489,stage_id,74,2
1815,stage_id,74,2
2793,stage_id,74,2
2858,stage_id,74,3
4010,stage_id,74,3
2298,stage_id,74,3
2678,stage_id,74,5
3630,stage_id,74,5
2869,stage_id,74,14
3971,stage_id,74,51
4538,stage_id,74,51
4538,stage_id,74,51
1393,stage_id,74,80
4745,stage_id,74,80
4005,stage_id,74,80
4297,stage_id,74,80
4655,stage_id,74,80
2385,stage_id,74,80
1393,stage_id,74,80
744,stage_id,74,80
26,stage_id,74,80
4654,stage_id,74,80
4951,stage_id,74,80
1619,stage_id,74,80
4762,stage_id,74,80
2641,stage_id,74,80
2881,stage_id,74,80
4732,stage_id,74,80
1166,stage_id,74,80
2045,stage_id,74,80
3805,stage_id,74,80
3625,stage_id,74,80
4430,stage_id,74,80
1726,stage_id,74,80
1012,stage_id,74,80
2054,stage_id,74,80
1961,stage_id,74,80
3619,stage_id,74,80
776,stage_id,74,80
141,stage_id,74,80
89,stage_id,74,80
2394,stage_id,74,80
2384,stage_id,74,80
596,stage_id,74,80
1619,stage_id,74,80
1965,stage_id,74,80
4330,stage_id,74,80
3356,stage_id,74,80
3442,stage_id,74,80
1867,stage_id,74,80
4715,stage_id,74,80
2504,stage_id,74,80
2245,stage_id,74,80
993,stage_id,74,80
942,stage_id,74,80
1905,stage_id,74,80
3269,stage_id,74,80
1257,stage_id,74,80
942,stage_id,74,80
4430,stage_id,74,80
4524,stage_id,74,80
4524,stage_id,74,80
4177,stage_id,74,80
2577,stage_id,74,80
4327,stage_id,74,80
352,stage_id,74,80
1610,stage_id,74,80
1774,stage_id,74,80
4430,stage_id,74,80
4038,stage_id,74,80
2454,stage_id,74,80
1395,stage_id,74,80
4340,stage_id,74,80
3478,stage_id,74,80
3487,stage_id,74,80
656,stage_id,74,80
675,stage_id,74,80
56,stage_id,74,80
3678,stage_id,74,80
1219,stage_id,74,80
3088,stage_id,74,80
4001,stage_id,74,80
4447,stage_id,74,80
4936,stage_id,74,80
3369,stage_id,74,80
3530,stage_id,74,80
1573,stage_id,74,80
4603,stage_id,74,80
4544,stage_id,74,80
4161,stage_id,74,80
707,stage_id,74,80
1787,stage_id,74,80
2470,stage_id,74,80
649,stage_id,74,80
721,stage_id,74,80
4930,stage_id,74,80
461,stage_id,74,80
3420,stage_id,74,80
2828,stage_id,74,80
4133,stage_id,74,80
1589,stage_id,74,80
2619,stage_id,74,80
3994,stage_id,74,80
3620,stage_id,74,80
820,stage_id,74,80
1690,stage_id,74,80
1867,stage_id,74,80
4331,stage_id,74,80
1619,stage_id,74,80
1619,stage_id,74,80
1619,stage_id,74,80
4632,stage_id,74,80
3226,stage_id,74,80
970,stage_id,74,80
685,stage_id,74,80
1967,stage_id,74,80
476,stage_id,74,80
4599,stage_id,74,80
2672,stage_id,74,80
4263,stage_id,74,80
1663,stage_id,74,80
56,stage_id,74,80
3467,stage_id,74,80
3781,stage_id,74,80
4304,stage_id,74,80
2007,stage_id,74,80
2264,stage_id,74,80
1559,stage_id,74,80
3046,stage_id,74,80
4863,stage_id,74,80
1887,stage_id,74,80
3701,stage_id,74,80
2695,stage_id,74,80
16,stage_id,74,80
3029,stage_id,74,80
1607,stage_id,74,80
1867,stage_id,74,80
1257,stage_id,74,80
2054,stage_id,74,80
2147,stage_id,74,80
1534,stage_id,74,80
896,stage_id,74,80
4502,stage_id,74,80
4591,stage_id,74,80
3089,stage_id,74,80
4,stage_id,74,80
483,stage_id,74,80
4036,stage_id,74,80
1316,stage_id,74,80
685,stage_id,74,80
3108,stage_id,74,80
1965,stage_id,74,80
4331,stage_id,74,80
3845,stage_id,74,80
3226,stage_id,74,80
1905,stage_id,74,80
1959,stage_id,74,80
4724,stage_id,74,80
3369,stage_id,74,80
4331,stage_id,74,80
685,stage_id,74,80
3128,stage_id,74,80
4530,stage_id,74,80
3662,stage_id,74,81
974,stage_id,74,81
26,stage_id,74,81
1743,stage_id,74,81
4133,stage_id,74,81
2776,stage_id,74,81
3805,stage_id,74,81
2901,stage_id,74,81
974,stage_id,74,81
910,stage_id,74,81
4491,stage_id,74,119
614,stage_id,74,119
1909,stage_id,74,225
785,stage_id,74,267
1123,stage_id,74,298
1869,stage_id,74,300
260,stage_id,74,300
2916,stage_id,74,300
3612,stage_id,74,300
226,stage_id,74,300
4433,stage_id,74,300
4562,stage_id,74,300
3618,stage_id,74,300
3052,stage_id,74,300
4068,stage_id,74,300
4908,stage_id,74,300
3186,stage_id,74,300
1814,stage_id,74,300
4759,stage_id,74,300
3450,stage_id,74,300
4715,stage_id,74,300
3642,stage_id,74,300
3130,stage_id,74,300
1748,stage_id,74,300
2596,stage_id,74,300
3126,stage_id,74,300
3310,stage_id,74,300
3432,stage_id,74,300
4094,stage_id,74,300
182,stage_id,74,300
2458,stage_id,74,300
859,stage_id,74,300
4439,stage_id,74,300
2438,stage_id,74,300
193,stage_id,74,300
3495,stage_id,74,300
4187,stage_id,74,300
852,stage_id,74,300
2833,stage_id,74,300
61,stage_id,74,300
3446,stage_id,74,300
1197,stage_id,74,300
1556,stage_id,74,300
454,stage_id,74,300
3218,stage_id,75,18
4049,stage_id,75,18
3287,stage_id,75,18
4487,stage_id,75,18
8,stage_id,75,18
3778,stage_id,75,18
3785,stage_id,75,18
1280,stage_id,75,18
4049,stage_id,75,18
1789,stage_id,75,18
2684,stage_id,75,18
3982,stage_id,75,18
4280,stage_id,75,18
2521,stage_id,75,18
4504,stage_id,75,18
2205,stage_id,75,18
2684,stage_id,75,18
241,stage_id,75,18
2183,stage_id,75,18
3481,stage_id,75,18
2703,stage_id,75,18
196,stage_id,75,18
1634,stage_id,75,18
1338,stage_id,75,18
2684,stage_id,75,18
3150,stage_id,75,18
4859,stage_id,75,18
4311,stage_id,75,18
3113,stage_id,75,18
2606,stage_id,75,18
4703,stage_id,75,18
299,stage_id,75,18
855,stage_id,75,18
1913,stage_id,75,18
2684,stage_id,75,19
2386,stage_id,75,19
882,stage_id,75,19
926,stage_id,75,19
2111,stage_id,75,19
1458,stage_id,75,19
411,stage_id,75,19
1746,stage_id,75,19
1279,stage_id,75,19
885,stage_id,75,19
2982,stage_id,75,19
2935,stage_id,75,19
2749,stage_id,75,19
3542,stage_id,75,19
4315,stage_id,75,19
4556,stage_id,75,19
4103,stage_id,75,19
2823,stage_id,75,19
2714,stage_id,75,19
4228,stage_id,75,19
3836,stage_id,75,19
1459,stage_id,75,19
2428,stage_id,75,19
2412,stage_id,75,19
4074,stage_id,75,19
2547,stage_id,75,19
592,stage_id,75,19
2904,stage_id,75,19
411,stage_id,75,19
4455,stage_id,75,19
2401,stage_id,75,19
1471,stage_id,75,19
2547,stage_id,75,19
4008,stage_id,75,19
3882,stage_id,75,19
652,stage_id,75,19
3,stage_id,75,19
4918,stage_id,75,19
62,stage_id,75,19
931,stage_id,75,19
3819,stage_id,75,19
3287,stage_id,75,19
4377,stage_id,75,19
3699,stage_id,75,19
3197,stage_id,75,19
3061,stage_id,75,19
2428,stage_id,75,19
2164,stage_id,75,19
2798,stage_id,75,19
3926,stage_id,75,19
4846,stage_id,75,19
589,stage_id,75,19
1154,stage_id,75,19
4676,stage_id,75,19
8,stage_id,75,19
4605,stage_id,75,19
2157,stage_id,75,19
230,stage_id,75,19
2288,stage_id,75,19
1874,stage_id,75,19
2097,stage_id,75,19
2642,stage_id,75,19
711,stage_id,75,19
4319,stage_id,75,19
1471,stage_id,75,19
4098,stage_id,75,19
3392,stage_id,75,19
3552,stage_id,75,19
4854,stage_id,75,19
2650,stage_id,75,19
3979,stage_id,75,19
3036,stage_id,75,19
893,stage_id,75,19
564,stage_id,75,19
1919,stage_id,75,19
678,stage_id,75,19
1951,stage_id,75,19
462,stage_id,75,19
4616,stage_id,75,19
3729,stage_id,75,19
2160,stage_id,75,19
2202,stage_id,75,19
741,stage_id,75,19
1843,stage_id,75,19
4280,stage_id,75,19
4292,stage_id,75,19
2259,stage_id,75,19
1939,stage_id,75,19
882,stage_id,75,19
2846,stage_id,75,19
2606,stage_id,75,19
1919,stage_id,75,19
823,stage_id,75,19
616,stage_id,75,19
1799,stage_id,75,19
144,stage_id,75,20
1280,stage_id,75,22
926,stage_id,75,23
4280,stage_id,75,82
2327,stage_id,75,82
462,stage_id,75,82
3227,stage_id,75,82
4292,stage_id,75,82
3227,stage_id,75,82
4280,stage_id,75,82
2918,stage_id,75,82
652,stage_id,75,82
933,stage_id,75,82
1919,stage_id,75,82
3374,stage_id,75,82
2747,stage_id,75,82
2207,stage_id,75,88
1990,stage_id,75,88
3715,stage_id,75,88
1913,stage_id,75,88
3199,stage_id,75,88
4247,stage_id,75,88
2918,stage_id,75,88
4487,stage_id,75,88
492,stage_id,75,88
3375,stage_id,75,88
694,stage_id,75,88
3543,stage_id,75,88
2987,stage_id,75,88
4902,stage_id,75,88
2237,stage_id,75,88
1033,stage_id,75,88
2899,stage_id,75,88
3778,stage_id,75,88
4364,stage_id,75,88
4624,stage_id,75,88
4325,stage_id,75,88
2488,stage_id,75,88
17,stage_id,75,88
4353,stage_id,75,88
1910,stage_id,75,88
1989,stage_id,75,88
697,stage_id,75,88
2846,stage_id,75,88
3087,stage_id,75,88
2741,stage_id,75,88
2785,stage_id,75,88
4317,stage_id,75,88
4483,stage_id,75,88
767,stage_id,75,88
190,stage_id,75,88
3863,stage_id,75,88
3366,stage_id,75,88
2345,stage_id,75,88
2111,stage_id,75,88
3683,stage_id,75,88
273,stage_id,75,88
161,stage_id,75,88
4938,stage_id,75,88
3534,stage_id,75,88
406,stage_id,75,88
1022,stage_id,75,88
241,stage_id,75,88
2338,stage_id,75,88
4956,stage_id,75,88
196,stage_id,75,88
1811,stage_id,75,88
273,stage_id,75,88
751,stage_id,75,88
570,stage_id,75,88
1995,stage_id,75,88
1188,stage_id,75,88
3785,stage_id,75,88
1189,stage_id,75,88
2370,stage_id,75,88
1990,stage_id,75,88
3038,stage_id,75,88
117,stage_id,75,88
2183,stage_id,75,88
4902,stage_id,75,88
2187,stage_id,75,88
1904,stage_id,75,88
4587,stage_id,75,88
1022,stage_id,75,88
2471,stage_id,75,88
3481,stage_id,75,88
4703,stage_id,75,88
3132,stage_id,75,88
564,stage_id,75,88
2703,stage_id,75,88
4349,stage_id,75,88
220,stage_id,75,88
3463,stage_id,75,88
1666,stage_id,75,88
2956,stage_id,75,88
3013,stage_id,75,88
3733,stage_id,75,88
4587,stage_id,75,88
2753,stage_id,75,88
780,stage_id,75,88
2143,stage_id,75,88
2110,stage_id,75,88
855,stage_id,75,88
2918,stage_id,75,88
2227,stage_id,75,88
2207,stage_id,75,88
1154,stage_id,75,88
2642,stage_id,75,88
433,stage_id,75,88
3463,stage_id,75,88
3122,stage_id,75,88
3374,stage_id,75,88
4325,stage_id,75,88
2242,stage_id,75,88
4473,stage_id,75,88
3881,stage_id,75,88
2703,stage_id,75,88
893,stage_id,75,88
2095,stage_id,75,88
3277,stage_id,75,88
3218,stage_id,75,88
2892,stage_id,75,88
3293,stage_id,75,88
3928,stage_id,75,88
2606,stage_id,75,88
641,stage_id,75,88
4360,stage_id,75,88
3686,stage_id,75,88
2930,stage_id,75,88
4504,stage_id,75,88
553,stage_id,75,88
2242,stage_id,75,88
68,stage_id,75,88
2071,stage_id,75,88
381,stage_id,75,88
1080,stage_id,75,88
3919,stage_id,75,88
1039,stage_id,75,88
68,stage_id,75,88
2462,stage_id,75,88
1022,stage_id,75,88
2052,stage_id,75,88
17,stage_id,75,88
4914,stage_id,75,88
287,stage_id,75,88
2428,stage_id,75,88
273,stage_id,75,88
4311,stage_id,75,88
2111,stage_id,75,88
3296,stage_id,75,88
4103,stage_id,75,88
3113,stage_id,75,88
2703,stage_id,75,88
2807,stage_id,75,88
4315,stage_id,75,88
1554,stage_id,75,88
4517,stage_id,75,88
4517,stage_id,75,88
3113,stage_id,75,88
3928,stage_id,75,88
1951,stage_id,75,88
3293,stage_id,75,88
2878,stage_id,75,88
374,stage_id,75,88
4051,stage_id,75,88
4624,stage_id,75,88
933,stage_id,75,88
1427,stage_id,75,88
1990,stage_id,75,88
632,stage_id,75,88
3962,stage_id,75,88
273,stage_id,75,88
935,stage_id,75,88
2708,stage_id,75,88
3227,stage_id,75,88
411,stage_id,75,88
3917,stage_id,75,88
4564,stage_id,75,88
3374,stage_id,75,88
4049,stage_id,75,88
855,stage_id,75,88
3234,stage_id,75,88
4309,stage_id,75,88
4247,stage_id,75,88
1410,stage_id,75,88
4051,stage_id,75,88
2747,stage_id,75,88
3217,stage_id,75,88
4311,stage_id,75,88
3773,stage_id,75,88
2899,stage_id,75,88
3147,stage_id,75,88
1692,stage_id,75,88
3963,stage_id,75,88
4171,stage_id,75,88
4280,stage_id,75,88
3383,stage_id,75,88
2521,stage_id,75,88
4504,stage_id,75,88
1681,stage_id,75,88
2604,stage_id,75,88
3491,stage_id,75,88
4703,stage_id,75,88
4753,stage_id,75,88
101,stage_id,75,88
2521,stage_id,75,88
3101,stage_id,75,88
1440,stage_id,75,88
3293,stage_id,75,88
2110,stage_id,75,88
2693,stage_id,75,88
1660,stage_id,75,88
3006,stage_id,75,88
4098,stage_id,75,88
273,stage_id,75,88
4938,stage_id,75,88
206,stage_id,75,88
969,stage_id,75,88
3006,stage_id,75,88
3842,stage_id,75,88
331,stage_id,75,88
2918,stage_id,75,88
2085,stage_id,75,88
4197,stage_id,75,88
3001,stage_id,75,88
4859,stage_id,75,88
3339,stage_id,75,88
2642,stage_id,75,88
511,stage_id,75,88
697,stage_id,75,88
911,stage_id,75,88
326,stage_id,75,88
4290,stage_id,75,88
2327,stage_id,75,88
3122,stage_id,75,88
2753,stage_id,75,88
887,stage_id,75,88
4484,stage_id,75,88
4311,stage_id,75,88
3016,stage_id,75,88
2521,stage_id,75,88
969,stage_id,75,88
1793,stage_id,75,88
1577,stage_id,75,88
4806,stage_id,75,88
3234,stage_id,75,88
3773,stage_id,75,88
1627,stage_id,75,88
2701,stage_id,75,88
3759,stage_id,75,88
3132,stage_id,75,88
299,stage_id,75,88
3863,stage_id,75,88
2692,stage_id,75,88
2599,stage_id,75,88
3752,stage_id,75,88
3175,stage_id,75,88
3069,stage_id,75,88
4918,stage_id,75,100
2975,stage_id,75,100
564,stage_id,75,100
4192,stage_id,75,100
462,stage_id,75,100
774,stage_id,75,105
2947,value,75,150
2395,value,75,150
2774,value,75,150
2183,stage_id,75,154
4311,stage_id,75,154
2606,stage_id,75,154
2642,stage_id,75,154
2205,stage_id,75,256
1789,stage_id,75,259
1358,stage_id,75,259
4568,stage_id,75,259
4143,stage_id,75,259
4199,stage_id,75,259
3129,stage_id,75,283
1383,stage_id,75,284
2664,stage_id,75,284
2129,stage_id,75,284
4984,stage_id,75,284
4123,stage_id,75,284
1903,stage_id,75,284
1696,stage_id,75,284
3968,stage_id,75,284
1614,stage_id,75,286
97,stage_id,75,308
2748,stage_id,75,308
1509,stage_id,75,308
430,stage_id,75,308
3267,stage_id,75,308
1242,stage_id,75,308
4506,stage_id,75,308
2974,stage_id,75,308
4513,stage_id,75,308
1285,stage_id,75,308
1264,stage_id,75,308
4182,stage_id,75,308
3012,stage_id,75,308
187,stage_id,75,308
4081,stage_id,75,308
3843,stage_id,75,308
1991,stage_id,75,308
4293,stage_id,75,308
1066,stage_id,75,308
1304,stage_id,75,308
1135,stage_id,75,308
3982,stage_id,75,308
79,stage_id,75,308
2563,stage_id,75,308
3814,stage_id,75,308
2910,stage_id,75,308
1075,stage_id,75,308
4733,stage_id,75,308
1474,stage_id,75,308
2396,stage_id,76,30
804,stage_id,76,30
1314,stage_id,76,30
